point_x,point_y,line_point1_x,line_point1_y,line_point2_x,line_point2_y,area,distance
3.23924123923313267e-01,6.31796130914591858e-01, 3.27385787541649154e-01,4.72126334455634122e-01, 1.37367597562097266e-01,9.14905725604295839e-01, 2.88074124082463787e-02, 5.97874572292479353e-02
2.08601014753414193e-01,5.01692964057273594e-01, 9.71209329530224541e-01,2.87562386053851538e-01, 2.98251270328570461e-01,1.69850970242260813e-01, 2.33868602630980915e-01, 3.42325891362977641e-01
7.27315532028092515e-01,1.90757425383018764e-01, 2.82260474213746893e-01,8.83900645850667410e-01, 9.87201125106170085e-01,8.93653903401737670e-01, 4.92965569601404419e-01, 6.99233890482893528e-01
5.26709272250732385e-01,9.17139971841330337e-01, 4.02591731967481548e-01,1.66501469163385485e-01, 4.42163845714642623e-02,9.08933401483979941e-01, 3.61159159433407928e-01, 4.38086415632209236e-01
8.74482908354996535e-01,9.73742428177640562e-01, 8.92357410896499781e-01,3.21155080397099835e-01, 6.10423350664088149e-01,1.27071201651552501e-01, 1.87455753399970809e-01, 5.47668397453952127e-01
8.65292172679546168e-01,8.08779523420204427e-01, 9.86477183502173505e-02,5.98470855226413412e-01, 9.71114434168881657e-01,2.76955186855977864e-01, 4.29975517183416034e-01, 4.62427360679006694e-01
4.70651532646328308e-01,7.09376560668340206e-01, 5.53470576339420983e-01,5.44789335089109428e-01, 5.05162436187812203e-01,9.27697548795560545e-01, 2.37611893209527109e-02, 6.15664987542491465e-02
5.11054396296116598e-01,4.63134792381463711e-01, 9.05797907384502721e-01,1.02439332075860867e-01, 8.92953090161188845e-01,7.65652276597352577e-01, 2.57165939058776161e-01, 3.87685015746388528e-01
4.68892947767506119e-01,7.06960782108804309e-01, 4.32807574574750609e-02,8.90322985691378688e-01, 8.74561258766360816e-01,3.64611190145728514e-01, 7.13239242587790090e-02, 7.25157180722732359e-02
9.85586002783999660e-01,1.11620271461065013e-01, 4.57528427942545779e-01,3.32102380760952443e-02, 8.23256224379054324e-01,4.35829564915182099e-01, 1.83929456586548801e-01, 3.38149531430229910e-01
9.58563842218519979e-01,7.81662039203850134e-01, 1.96260672773295175e-01,7.84376575678817245e-01, 2.90005386446599123e-01,7.42143222791596169e-01, 3.19401453176257275e-02, 3.10644671782733639e-01
5.91210370610839808e-01,2.60624894091828430e-01, 9.78180743955170184e-01,5.92974400936322366e-01, 3.83446782819360621e-01,4.40540710087097387e-01, 1.38672216428979922e-01, 2.25865938845935227e-01
8.00985670585858123e-01,8.17166822886434163e-01, 4.01885507061994218e-05,3.01074191907586108e-01, 1.55275258483127065e-01,2.02313394942264080e-01, 1.59217689793174189e-01, 8.65369485374251179e-01
4.86879209850453631e-01,3.83880342381363704e-01, 1.59820927123766610e-01,7.61481890654644999e-02, 2.60356050776480163e-02,2.62616764557668247e-02, 2.48542480899621790e-02, 1.74069261693889032e-01
3.78818286615434263e-01,3.83661302142806804e-01, 7.08416962771941328e-01,7.42460019156015005e-01, 3.48775279778474001e-01,4.17774592365407149e-01, 2.20230876050321739e-02, 4.54531092731843903e-02
2.70805947664223279e-02,2.66300095577327922e-01, 7.16351435075199272e-01,7.33307421629516565e-01, 7.62107361607791578e-01,2.65782234469646106e-01, 3.43619831520228458e-01, 7.31481289805813062e-01
5.63953227380866395e-01,1.46245051632286960e-01, 7.73213943095503176e-02,8.47813096622104911e-01, 6.63956534350506833e-01,9.30374197677848680e-01, 4.51741328268004672e-01, 7.62540287649533965e-01
3.07276810836246472e-01,9.96167731175355620e-01, 6.79555422376608376e-01,2.31218665733676776e-01, 5.31895322098494550e-01,9.69842548863615317e-02, 1.62925055801944774e-01, 8.16439973450912349e-01
9.81857414794209626e-01,6.16444455843828676e-01, 4.65825153234288969e-01,9.57968482876027871e-01, 7.60480553016638194e-01,4.99583451854201943e-03, 3.91132732216209922e-01, 3.92118448624047156e-01
9.00951683379558887e-01,6.52557760698043277e-01, 9.99198236889842550e-01,1.31361007222274839e-02, 1.97932572181859445e-01,7.38883184186623243e-01, 4.41044471738686883e-01, 4.07966277603464211e-01
2.07202802591824220e-01,7.53951906404275563e-01, 6.34635146833265051e-01,3.83277276703341885e-01, 3.22205891975333114e-01,7.96807740979001866e-01, 6.09466974083942015e-02, 1.17592986853787912e-01
1.95682854061176581e-02,2.37115277720914119e-01, 7.57455314324569029e-01,8.87272117622521783e-01, 7.77567714012189271e-01,8.87065888870911978e-01, 1.32283877445441775e-02, 6.57688420288236930e-01
4.60905303676568123e-01,4.35639405135963553e-01, 9.01353186506495097e-01,6.27261899084124996e-01, 1.08601180642516781e-01,8.69302618015420303e-01, 2.58515438657985486e-01, 3.11885831708455241e-01
4.96019676425512923e-01,7.64869257744170028e-01, 8.84244904730617787e-02,2.74417596809972242e-01, 6.53893361070683854e-01,7.65404079037808605e-01, 7.72114202673938876e-02, 1.03102387541491147e-01
9.70341826142206654e-01,5.88927707866796046e-01, 3.71051676656609652e-02,6.16723059817952390e-01, 6.96214222876075262e-01,5.60585755958454390e-01, 3.40692217059528069e-02, 5.15033400245349313e-02
8.04147711769916396e-01,5.09414304519095307e-01, 4.95330338167490947e-01,4.07388335193235140e-01, 2.34926895345828002e-01,8.19217761753471496e-01, 1.53747995552196509e-01, 3.15541744037037331e-01
2.37065478852588774e-01,7.34834745307232584e-01, 1.52123995899602349e-02,8.89494618120159175e-01, 9.92176503279391331e-01,2.04075107012711143e-02, 4.17125069089288869e-02, 3.19004849514321412e-02
7.21031286965344353e-01,2.78199582837455828e-01, 5.55242285926460966e-01,2.59901673685499102e-01, 7.80209528304134814e-01,5.51167629598263376e-01, 4.41722617042197285e-02, 1.20023519230297485e-01
7.53643280056855880e-01,2.36411018245221038e-01, 5.31431637972015092e-01,7.34223922257550177e-01, 6.19950861750826587e-01,3.18195221786876981e-01, 4.83804088357632986e-02, 1.13744814429048741e-01
4.69835292609364408e-01,6.18668760422653730e-01, 1.82986645108259460e-01,8.08785370834042006e-03, 5.44051714875652181e-01,1.13428168544800201e-02, 2.19525755905305348e-01, 6.07970292854381311e-01
1.11828472136110912e-01,4.92951722037127671e-01, 8.13765132889335496e-01,6.03653360694669239e-02, 4.03480446808278881e-01,3.57224840416868750e-02, 1.94781290833496240e-01, 4.73892651620857142e-01
4.29985060151014675e-01,4.67778275349176154e-01, 3.56139934543265535e-01,8.94000901228670930e-01, 6.73003798003248832e-01,8.10258401297379027e-01, 1.28870572504102610e-01, 3.93206104727888028e-01
8.45124766889946422e-01,4.12699818106866401e-02, 1.91983272605906863e-01,9.49159779248295865e-01, 8.07336392292537175e-01,6.33442644207881211e-01, 3.52464857833523437e-01, 5.09622904496105034e-01
7.97022070008892691e-01,7.49511897683394102e-01, 5.75510430300198883e-01,3.52942108763110607e-01, 6.84550779905580664e-01,5.70243505281147978e-01, 4.89268022689932913e-03, 2.01241466706583751e-02
4.57103846470267694e-01,6.77776476330519073e-01, 1.48725208517674568e-01,2.34812431759155338e-01, 3.86878547804937245e-01,7.40810885487741322e-01, 5.05457475680774343e-02, 9.03826268636903768e-02
9.13408512321496557e-01,8.22383981805253073e-01, 1.18710162603464453e-01,2.64051704224995687e-01, 3.71410513348276683e-01,9.86743614117196688e-01, 4.33231305769224029e-01, 5.65872719859022544e-01
9.75343185239750388e-01,5.30078804379658597e-01, 9.83673426616888169e-01,3.61244514614420309e-01, 1.91853569111543609e-01,1.93974185349171990e-01, 1.35079745481939878e-01, 1.66910435983034233e-01
1.76916840709541723e-01,2.54683263781460001e-02, 6.99241947280050402e-02,3.89737292085268749e-01, 6.67057596532306674e-01,4.73727765043016946e-01, 2.26503529603418879e-01, 3.75620668198294760e-01
5.29461345745468548e-01,3.18903151872368062e-01, 2.71068301369749909e-01,1.15243619978790846e-01, 8.82925911782481698e-02,1.97749027404757749e-02, 1.25555630892644973e-02, 6.08882165566996952e-02
9.17294687053676894e-01,5.58790877017818044e-01, 6.60240050459972139e-01,7.19377978381910643e-01, 7.10112790057219057e-02,9.89369082232252062e-01, 2.52200753643807146e-02, 3.89114495469179283e-02
2.67243086779886618e-01,5.93322385454665535e-01, 8.87728527582216542e-01,3.25045025665866127e-01, 5.27568711174417726e-01,8.90929371076959908e-01, 2.54500272857637433e-01, 3.79411823593584163e-01
2.83228047297586438e-01,5.06588445579955082e-01, 2.35799335211790972e-01,5.47166793280357888e-01, 3.33083059042566965e-01,3.78806703591827110e-01, 4.03748944938083811e-03, 2.07640664929795854e-02
8.94857741950667696e-01,8.57113096856485401e-01, 9.21792199723302064e-01,4.04370991623458131e-01, 6.61505270176110383e-03,5.24645945619803156e-01, 4.11099687534168090e-01, 4.45372560182814792e-01
8.70420883588381988e-01,7.34931294180092620e-01, 5.89989144488203832e-01,4.24013632361975534e-01, 6.15484379169609741e-01,1.13412041938319774e-01, 9.50294629244339134e-02, 3.04927390225683104e-01
6.32904860012593717e-01,7.72379758971368569e-01, 4.75371063219716228e-01,1.36697127425471132e-01, 2.07210037216983833e-01,6.07344337620438379e-01, 2.44608148659453434e-01, 4.51571689103202889e-01
7.69234560230192765e-01,5.09646230490876539e-01, 2.59669570030171992e-01,8.10341352797716685e-01, 2.73028389957218343e-01,8.65956810471022798e-01, 3.23566221361061557e-02, 5.65701389669484134e-01
2.62221259655914807e-02,6.53695684786495645e-01, 3.46445913855384813e-01,3.11888065697743744e-01, 5.14492054477151184e-01,6.33793209201491847e-01, 1.60521135616957272e-01, 4.42050301794087164e-01
1.67057479776158369e-01,9.23048602150924768e-01, 7.93514007045497238e-01,3.14156633843502564e-01, 9.43857406215043104e-01,8.11870885517050112e-01, 4.03339229918241560e-01, 7.75763381363594795e-01
9.36612866059329252e-01,4.61341870861227576e-01, 6.45690771718187229e-01,6.64578008851161584e-01, 8.50091195647589948e-01,1.88800581278020241e-02, 1.46306247373306192e-01, 2.16020991824118436e-01
1.50813903025943219e-01,4.75805891932262748e-02, 3.16594372954138836e-01,2.18261724554201786e-02, 1.93792448954965169e-01,5.97621537261203817e-01, 9.22929342331005320e-02, 1.56762167438107503e-01
5.86700880725317120e-02,3.26671106774813147e-01, 1.56519528854331735e-01,4.26207171562495657e-01, 9.34892208665783819e-01,2.64795572069275065e-01, 9.32701882327822557e-02, 1.17330948576435182e-01
3.58482967898107519e-01,3.38414312913623228e-01, 5.53573072523081300e-01,2.71124126550025268e-01, 6.09751803544596238e-01,6.48781504112655116e-01, 7.74574945811948717e-02, 2.02867635495453585e-01
1.89329024781660138e-01,1.38733752332273363e-01, 1.66657751103383878e-01,9.21288966284745325e-01, 9.32385042648681495e-01,1.60660753202817252e-01, 5.81979474078278658e-01, 5.39218203192971202e-01
7.87753952370870536e-01,8.64413124272100930e-02, 3.59497635923355818e-01,7.15847322661909646e-01, 1.36520079392414839e-02,1.55311826532181008e-01, 4.57730183677193314e-01, 6.94960549958455909e-01
8.68749784786980839e-01,9.66451216559798709e-01, 5.98034163325839807e-01,5.08504293210756630e-01, 7.52554546043591843e-01,4.56150795483731830e-02, 1.96073475004582054e-01, 4.01790774330472389e-01
3.44693356004728391e-01,6.48258166547458492e-02, 7.45092549399449799e-02,5.44487760099041651e-01, 7.70063574622476210e-01,3.51465548982474396e-01, 2.81479404153931356e-01, 3.89946935758422153e-01
5.92145031149835188e-01,4.62859774128965618e-01, 8.75236809724520226e-01,1.78992791934251327e-01, 7.53232456940633455e-03,8.76059053969574064e-01, 4.89789257338134887e-02, 4.40054508893320193e-02
7.91320726863415258e-01,7.18484564158978878e-01, 9.16800337382843389e-01,4.50472931671813015e-01, 3.10754221794900309e-01,7.24279227166847783e-01, 1.28070301484745824e-01, 1.92578910902446832e-01
8.49807385401509241e-01,2.44795338674005492e-01, 7.32397592559701271e-01,6.21883269168112984e-01, 1.97631330975121311e-01,5.64088113118655365e-01, 2.08439620178026558e-01, 3.87520446253638629e-01
9.30173087177343150e-01,2.05182991741918119e-01, 1.27864094100164305e-01,7.18029694670990204e-01, 3.05192423682430491e-01,8.87846288673265760e-01, 2.27187629703946847e-01, 9.25309899486805421e-01
9.35808147963105297e-01,3.36874160377462983e-01, 6.41689704099077773e-01,3.13492827490517323e-01, 8.32624101421137297e-01,7.01485805962290487e-01, 1.09651590354931633e-01, 2.53571549074468883e-01
5.65309358074237767e-01,7.65499283096790939e-01, 9.65457832815537209e-02,6.49658526047877993e-01, 2.13661753432935586e-01,4.70050609615395132e-01, 9.77604516128102868e-02, 4.55933603818700017e-01
9.19866501915533097e-01,2.04523441549320451e-01, 3.73292115256493751e-01,2.54415379081615822e-01, 6.71985204604631736e-01,3.44577268695867023e-02, 1.05320841893666486e-01, 2.83927064968196030e-01
2.81508953423180719e-01,6.64734415567833303e-01, 4.41990945711204786e-02,5.35859353724529530e-01, 4.89535367506577224e-01,5.34367828385455823e-01, 5.77466933833132509e-02, 1.29669135475529718e-01
6.29269832211279967e-02,4.10060143180184355e-01, 4.11797826100879560e-01,1.93240282389580242e-01, 2.14993299352896128e-01,9.12421663576121089e-01, 2.08230284545513900e-01, 2.79270144357662675e-01
2.99829558628765702e-01,4.72993877848282396e-01, 4.25467146397083718e-01,9.11731083119693086e-01, 6.75616840383908901e-01,8.82132414637858631e-01, 1.13468682948490121e-01, 4.50460741692935207e-01
4.31696690070098144e-01,4.04091866286881984e-02, 2.68400837658525071e-01,2.59048288128594706e-01, 7.35101232478394540e-01,8.29910820440406871e-01, 1.95258438816754420e-01, 2.64809051827400221e-01
1.01083328804041139e-01,9.71842478336973237e-01, 3.47778525054113552e-01,7.92361961998077957e-01, 5.17979575895596844e-01,8.07690843240913114e-01, 3.43293338529472580e-02, 2.00885631026562095e-01
9.80475548185529622e-01,9.75303206197793315e-01, 1.71601851114610571e-01,1.35252682869353769e-01, 7.51088313257528561e-02,4.55305950769588019e-01, 3.39941681837263143e-01, 1.01692839570485627e+00
7.71304591864003464e-01,5.82142190059516174e-01, 4.93385263244823902e-01,7.55579314030709881e-02, 3.99350525612731544e-01,4.29410443463359215e-01, 1.45978970433312261e-01, 3.98703633529765622e-01
1.21018037403131551e-01,9.96770095572883874e-01, 6.15961136075893978e-01,2.58433223676800550e-01, 6.09081662199603358e-01,7.80873126933202766e-01, 2.53498655365910708e-01, 4.85178637549025737e-01
8.32498451203233514e-01,8.13626103091886432e-01, 4.46194249161601442e-01,5.21687671672073083e-02, 6.75644417637959793e-01,2.73933920563629196e-01, 8.90477033920317185e-02, 2.79055701992751148e-01
7.89153226932394203e-01,7.55464340161822179e-02, 1.50729980189300616e-01,2.28933126414376464e-01, 1.84103066517851577e-01,9.77849208026814076e-01, 4.83244423688183933e-01, 6.44618730427989450e-01
9.33904169562582709e-03,5.48938564762818659e-01, 4.59462693214854667e-01,4.90477001562112047e-01, 6.63857802789472484e-01,2.46966637761804053e-01, 9.76605165202586029e-02, 3.07183494396386647e-01
5.04777623832096123e-01,4.00176422770680107e-01, 5.17613794041078101e-01,8.66476723806867244e-01, 3.95591982905836304e-02,2.96866421995372831e-01, 2.15605387123346370e-01, 2.89934667711405414e-01
2.80247858676134665e-01,1.72415531363464436e-01, 1.02102203042098605e-01,2.74170492128730237e-01, 6.90452149465640042e-01,2.82556807300442414e-01, 6.13615113291920283e-02, 1.04283647988661674e-01
3.73492942222405255e-01,6.57439150437173270e-01, 8.73521298559585491e-01,6.90253059063781205e-02, 1.07022622599256212e-01,4.79939403468329306e-01, 2.45549731949903371e-01, 2.82339824264600192e-01
7.75162675714355820e-01,3.88157842603612413e-01, 5.86069375310676044e-01,1.50623334034869605e-01, 1.74491537592827983e-02,4.64106955286937684e-01, 1.94344577453510553e-01, 2.99310287289560328e-01
8.75508302163319985e-01,1.43901929475042545e-01, 7.02605512891019135e-01,7.03604691703012430e-01, 8.96935809042052945e-01,1.62705794407152715e-01, 1.52442754835471206e-02, 2.65233828273198878e-02
5.85154948924360707e-01,3.69744904086571347e-01, 8.32994484011650327e-01,3.78415511378216163e-01, 6.84620704946198866e-01,4.50155122286634013e-02, 8.13432100166741057e-02, 2.22903843079350655e-01
2.34363900229259459e-01,2.50812853417458070e-02, 1.70486024241476519e-01,9.47040075791939273e-01, 4.30508991515220596e-01,9.79712230717176058e-01, 2.41817488257539237e-01, 9.22729526536163691e-01
5.96709603308570036e-01,9.04028139531357966e-01, 1.61474200757854236e-01,7.72132335739805997e-01, 5.38547143440441967e-01,6.69991877102365851e-01, 9.41894824949467135e-02, 2.41102333441870376e-01
4.04687243190673618e-01,5.78063026443438988e-01, 3.31210216011110226e-01,2.43325071932819825e-01, 5.33012986166414238e-01,7.40725335906918469e-01, 3.10035537812162407e-02, 5.77585387754633306e-02
1.22624501292687094e-01,6.37006411797341743e-01, 5.43568466287983498e-01,4.18205922463422586e-01, 7.18171985122871392e-01,4.96236931808567983e-02, 1.16949129660511048e-01, 2.86747490982756759e-01
2.07800764831997831e-01,8.20097573529017354e-01, 2.84329864911448293e-01,1.14125191531700421e-01, 6.80455423955673155e-01,8.63412126728310136e-01, 3.36995959340356255e-01, 3.97610406899805813e-01
1.67882154966337072e-01,5.04623948397201594e-01, 6.17070114578807005e-01,6.02167504670621856e-01, 9.96997880970127315e-01,5.01506111435687463e-01, 8.22753912997752912e-02, 2.09332608464904507e-01
6.57374489424842667e-01,9.13349945537038632e-02, 9.02513547991844578e-01,4.56706405153072037e-01, 2.86294287993192897e-02,9.71313720014514992e-02, 2.31146388218772592e-01, 2.44607205938040390e-01
2.45810550333905420e-01,2.68191744108386088e-01, 8.82278310434633561e-01,2.82618871792836956e-01, 5.87822229068236446e-01,1.24555676489843004e-01, 9.63539723855244279e-02, 2.88313960399652458e-01
8.41980794990970782e-03,1.78316437572945130e-02, 7.85671108775769511e-02,8.12457099771187741e-01, 6.00070802947712534e-01,7.94237254685134286e-01, 4.15678182116706985e-01, 7.96590189735820409e-01
2.37234413642581576e-01,9.07618525298451440e-01, 6.44752904896420898e-01,2.71750278781875299e-01, 3.57910360576443320e-02,7.85696436505869067e-01, 1.77776952952580392e-01, 2.23098717029133170e-01
2.43579842855238593e-01,3.43720882844794073e-01, 4.30892851484343420e-01,4.96481217528287666e-01, 3.22125995181704927e-01,7.04588774787492600e-01, 5.55965140399378860e-02, 2.36765369361492728e-01
