point_x,point_y,point_z,line_point1_x,line_point1_y,line_point1_z,line_point2_x,line_point2_y,line_point2_z,area,distance
9.66303965634955686e-01,5.45122099353330669e-01,3.76227350494936830e-01, 7.26804836901687179e-01,3.59621866493097797e-01,5.66618427728713403e-01, 7.84509495674052815e-01,9.41098582326235777e-01,9.17954244450852386e-01, 2.37721258956290260e-01, 3.48655663326802590e-01
6.54475776751139215e-01,2.73909705180760743e-01,3.91629219214429947e-01, 1.12747722188599075e-01,9.12757452703362282e-01,6.71500058701922309e-01, 5.39429812849178680e-01,4.02510023856044286e-01,8.28113374911278788e-01, 3.17355709290123689e-01, 4.64426305483248814e-01
5.82586884137558103e-01,6.31246247155664797e-01,3.57060489355810362e-01, 4.42142081911150564e-01,2.18447033855795780e-01,4.28541532508654899e-01, 7.15928906370350449e-01,6.21273762391168383e-01,4.84125547871797624e-01, 8.13167434988657373e-02, 1.65877187749914057e-01
5.11678038316865869e-01,2.46077100390071912e-01,7.06782801422935925e-01, 9.12855833499093605e-01,3.25231918106950069e-01,7.36564624605601570e-01, 2.71304488130320931e-01,2.69521267289284050e-01,5.65161592919759426e-01, 5.84461672258047987e-02, 8.77061254033156407e-02
8.19242889779335348e-01,6.86003865732674689e-01,3.86219707864100537e-02, 7.20151552124478123e-01,9.50014596351711482e-01,2.27161046256889598e-01, 3.26051642098020733e-01,3.18916512854503287e-01,4.87848018044951037e-01, 2.55679993512345882e-01, 3.24306898042698466e-01
6.33791853346630352e-01,6.20439827026442292e-01,6.60592345376194490e-01, 2.99377614616542886e-01,4.62159339714535378e-01,3.16238792790130230e-01, 5.66635264369243385e-01,5.54709174038811814e-01,1.10464216090500722e-01, 1.73644770337668425e-01, 4.96461772207845708e-01
3.34445595594446310e-01,3.00869197598742089e-02,5.94624085403656188e-01, 2.64432185729281177e-01,5.52774116762149048e-01,7.35488472612326638e-01, 9.86704730958991361e-01,6.76742261916536081e-01,6.76271263742899142e-01, 4.01274323497660179e-01, 5.45786096199163295e-01
9.60243852326352343e-01,5.35561470376032522e-02,6.88751524001508519e-01, 2.31517517522919158e-01,1.35395674577671210e-01,2.13741530982228367e-01, 5.82087120281591819e-01,9.60328837304423644e-01,5.86014024373078368e-01, 7.65524024521761604e-01, 7.88738862840979715e-01
6.56647446446596006e-01,4.39057883533916171e-01,3.80023049307945837e-01, 6.41792592170232101e-01,6.78950297622323840e-02,9.52260344774913947e-01, 1.28591360019554624e-01,9.03457448578870004e-01,9.69749732649108576e-01, 6.01767853620127746e-01, 6.13587108072311871e-01
7.60890834363996293e-01,2.87994761655145592e-01,9.44352668269651252e-01, 1.62061275547081385e-01,1.09999439592231796e-01,5.26626094945922496e-01, 3.47344509185584016e-01,6.77511165982139563e-01,1.50820226465936069e-01, 5.27281093325839723e-01, 7.47462046944258218e-01
3.17978676842432750e-01,5.47140883167810288e-01,3.25593719821325456e-01, 4.29978740051366937e-01,3.13375504484413203e-01,2.44932508914797342e-01, 7.91337329300085157e-01,1.88650930649533644e-01,5.40117949068398162e-01, 1.22849102727916493e-01, 2.54355948445569635e-01
2.46287771823403001e-01,3.12601475116239591e-01,1.62477265242696456e-02, 2.27884318892196402e-02,7.96311074360565030e-01,5.22063272921185151e-01, 7.98455557187975451e-01,4.01632859703990430e-01,7.21193225527353210e-01, 6.00657292456875269e-01, 6.72782905300033596e-01
2.31329567557609361e-01,5.61054811593395542e-01,9.43010404699217708e-01, 7.17991077895557162e-01,3.68403797336890104e-01,5.00663088136200529e-01, 2.39691292738403283e-01,8.22384658088841869e-01,2.98840994383220426e-02, 5.43847238343791339e-01, 6.71210662732281804e-01
8.91014777375987221e-01,8.29516978316841014e-01,6.77723599455840597e-02, 4.12775860647885962e-02,5.15145561301927346e-02,9.78502858248964102e-03, 9.63521382079426836e-01,1.56393051348694079e-01,7.77311656215192937e-01, 1.05008673912453854e+00, 8.71860115070110964e-01
7.86130673147637737e-01,4.12788253291560436e-01,9.03747930696815693e-01, 9.20244283537207219e-01,6.50711253151181168e-01,5.21796542677536057e-01, 1.98121206296786312e-03,2.12107767420085969e-01,1.13310576877015401e-01, 5.09906917932462789e-01, 4.65006516946094961e-01
8.56626693230260972e-01,2.72068978559892760e-01,4.56502330186160377e-02, 6.48748754755996582e-01,2.37399129916194052e-01,9.03795151612373449e-01, 3.30391798731772046e-01,9.52329123109753373e-01,2.56111875186526561e-01, 7.35642419957072691e-01, 7.24157940266012545e-01
6.66156428343683604e-01,1.24889128643543845e-02,5.40631974972723639e-01, 7.50895847640055791e-01,5.47321516589496015e-01,3.01278469078509303e-01, 2.71779843238117103e-01,2.48947721841125458e-01,6.99693426974079435e-01, 2.82774288611158497e-01, 4.09296507414931898e-01
2.39022896614804470e-02,5.55233374480451625e-01,1.87254126055930281e-01, 5.06490588200142589e-01,8.08863059320916955e-01,7.28164054745697120e-01, 8.50828703991391988e-02,5.95970107336650901e-01,7.82033374787349023e-01, 2.84775556746067748e-01, 5.99282144827055330e-01
2.38256156335906799e-01,2.95802389479237204e-01,4.06424062511595130e-01, 9.39839883267797105e-01,9.21488842914642392e-01,7.94882221839410597e-01, 8.49672707092532509e-02,2.55488866157548289e-02,2.26994541313751297e-01, 1.15032841773276800e-01, 8.44367401315824773e-02
9.03814268809486565e-01,5.17639673771240649e-01,6.66858766500214584e-02, 4.84470088102299634e-01,5.73202680176510659e-01,1.17478288707148715e-01, 8.31877981866815608e-01,5.22350891287627239e-01,3.23405370907197121e-01, 1.04960864564509815e-01, 2.57861774366002439e-01
2.02367021250104084e-01,1.68992912834696973e-01,3.59873932819328779e-01, 3.52111724635573942e-01,8.20018924857373710e-01,4.04717284157912527e-01, 9.92622945200372087e-03,7.03716433866795388e-01,7.19336843082738486e-01, 3.00315138468059573e-01, 6.26741968607063993e-01
2.51358060480997847e-01,6.37688347800445698e-01,5.28612240911585096e-01, 3.71878114432978912e-01,1.79046389304582942e-01,6.62045802014508356e-01, 3.88191890009969121e-01,2.68255986914266331e-01,7.41405093712303342e-01, 5.21539750183231746e-02, 4.32781198644392351e-01
1.37235726917567913e-01,9.58001339173799482e-01,7.99322429622407182e-01, 1.14636459151049919e-01,5.86759844771623795e-01,2.74317955244704703e-01, 2.94690806238934844e-01,5.46035993959745669e-01,7.91608999868343211e-01, 2.38751726566926475e-01, 4.34692233719538190e-01
1.18634957371873129e-01,3.20647097042408014e-02,8.72278057676057705e-01, 4.55792134276670535e-01,9.07263642027351103e-01,6.09969842117115246e-01, 4.30853804695115916e-01,8.33216607850932434e-01,1.31224063537931812e-01, 4.69501179710241967e-01, 9.67884434682227623e-01
8.79432497233295196e-01,5.51941263573613505e-01,4.52910012129616346e-01, 1.91320260824316302e-01,2.55600777562528969e-01,7.74570082423086670e-01, 4.95377018316373263e-01,5.22093808573269702e-01,5.03509174050454256e-01, 1.28839766446541715e-01, 2.64684146333993897e-01
1.07813772620878878e-01,5.44681872493263386e-01,7.91878366488857122e-01, 8.14083456142228878e-01,5.87906948709092658e-02,2.04177402889923587e-01, 7.80824688982169834e-01,5.16907465745370720e-01,6.28763974943215009e-01, 4.20754574269383064e-01, 6.72668643185800774e-01
6.19447139060952390e-02,8.75290464830364101e-01,6.94824339782007971e-01, 3.90475085504511377e-01,5.82137087445836365e-01,1.34114235528540737e-02, 1.20241166067294181e-01,1.72886813416608720e-01,2.43270784823607644e-01, 4.21124136530350801e-01, 7.77533213603388340e-01
4.94874558117548990e-01,5.22110461160938732e-01,4.51069725939330368e-02, 6.18949265373801571e-01,1.79052376822587123e-01,1.48556752013272675e-01, 4.58655321740508715e-03,8.14999814119235166e-01,7.25592004797070755e-01, 3.24366583071547199e-01, 3.07206049034042861e-01
9.13232321104791134e-01,9.14692448432395944e-01,5.08570284796851513e-01, 2.34173114276187588e-01,8.45716833901235754e-01,4.05358672429067424e-01, 8.01162740833561871e-01,9.56941139730764001e-01,2.03089754234808684e-01, 2.00846096176241468e-01, 3.28084956393508764e-01
4.06350921854975011e-01,5.73586493634740902e-01,9.83014750791135872e-01, 4.06882262756451563e-01,3.74864930345006120e-01,3.51137435118655250e-01, 8.97459697672008172e-01,5.43349418176111820e-01,9.89569319275180992e-01, 3.25943121932716628e-01, 3.96241770125052739e-01
9.42403916481919235e-01,1.94398767367834902e-01,4.75794301603474912e-02, 4.02232076392522453e-02,5.22329785880243924e-01,3.72409751019969981e-01, 7.11498284337352960e-02,9.39194548714905597e-02,5.70441066429149823e-01, 4.67883980503772667e-01, 9.89229722759704888e-01
4.57755321625225475e-01,8.04992727279994935e-01,1.26080217098164415e-01, 5.81116378402498190e-01,2.52994447798463584e-01,1.71281126302445297e-01, 8.34632711373010316e-01,6.66467475045218305e-01,9.32566697338547579e-01, 4.85703757842813777e-01, 5.38083447200432774e-01
1.53851894969628589e-01,5.93594803339451804e-01,1.92166364025196823e-01, 8.70795025658465449e-01,7.61423398931804218e-03,2.53064003793314063e-02, 1.25649619081624975e-01,2.08281074029017743e-01,6.23888169298853934e-01, 5.28479988902292752e-01, 5.41125301858112362e-01
9.02928516654616820e-01,5.83514104594442307e-01,5.04512051288553143e-01, 5.48173238452843048e-01,2.10380228393878044e-01,4.22319839304166833e-01, 4.59446451652023136e-01,5.69874846666840407e-01,9.22295752214928211e-01, 2.90787323820467902e-01, 4.67382499862212863e-01
6.55052218307825673e-01,1.99167254318442288e-01,4.87241428513511377e-01, 8.48433322570660065e-01,3.85930298651226744e-01,7.33244596071320531e-01, 2.67609966970148827e-01,5.00006370083128870e-01,5.36687193736226753e-01, 1.79537789719278557e-01, 2.87858380846665152e-01
7.51727866897464181e-01,7.03543166342783799e-01,4.66343213913046895e-01, 9.81128556458313983e-01,4.79503563445482395e-01,4.99708754027868962e-01, 1.07799642626463799e-02,7.83063266180863526e-01,4.10546043281783013e-01, 1.48566634073848958e-01, 1.45564405166339728e-01
8.93410867790666474e-01,7.76802304262346421e-01,8.31133755038486743e-01, 1.60602369816713386e-01,8.01374322768157898e-01,2.11653151807041806e-01, 6.07539256320515419e-01,8.44391650535976535e-01,4.80337375256007060e-01, 9.64793642639135696e-02, 1.84383581002970448e-01
1.66500813545308657e-01,5.11777064996579156e-02,9.78801922220041698e-02, 4.47621072894583971e-01,3.31868505926053547e-01,8.80596437583091252e-01, 6.04944720926768986e-01,8.92346068687259963e-01,5.78526734674264298e-01, 5.74615190942652010e-01, 8.76145550490439518e-01
4.66237585533456844e-01,1.44496028179399882e-01,6.75960908997945364e-01, 3.81560826072385839e-01,7.97624498385029912e-01,9.85168636874672488e-01, 5.94734732210350669e-01,6.10988158158765060e-02,8.66861161272503122e-01, 1.77970552655202480e-01, 2.29394194377330107e-01
1.82998711541495163e-01,4.73015027032505753e-01,2.39176890754253857e-01, 3.03389520703755244e-01,1.82579351667091827e-01,1.57396223098222987e-01, 9.35411902474835300e-01,8.68026003779656885e-01,9.26912482820954842e-01, 3.45929428723778853e-01, 2.86151692930324220e-01
4.32519828264016137e-01,4.05989779603747936e-01,7.20265547146372365e-01, 3.43114266096060772e-01,3.41794564444777738e-01,8.37156114166728083e-01, 4.66323708353118205e-01,8.52525385221612697e-01,4.40581476798419081e-01, 5.51453701013285350e-02, 8.37752481839655477e-02
9.16539925284266532e-01,5.90145624353753950e-02,4.21447905936334410e-01, 3.35854660708407526e-01,8.02168571546727716e-01,8.42767025968412353e-01, 2.71050351181140958e-01,7.28276937211890463e-01,7.67393407480608691e-01, 1.18167550506256380e-01, 9.54058209391930090e-01
4.53582705852624168e-01,2.90055357737960540e-01,9.83139929726360773e-01, 9.67591831202675556e-01,6.45878236277418583e-01,8.02722837274511991e-01, 2.58338228467387410e-02,6.64292541991195473e-01,9.04211705358670681e-01, 3.66255311327957800e-01, 3.86594149675443033e-01
8.46260066350612017e-01,9.85368601120635290e-01,2.18547322890931817e-01, 7.47047843841191384e-01,2.77428857259410799e-01,7.00963304732564074e-01, 7.19577657750826161e-01,4.55320629105638197e-01,4.02708114534928607e-01, 1.37546169972516369e-01, 3.94836618721358834e-01
8.02225463157455243e-01,8.63944459236484663e-01,7.94725322413345592e-01, 7.77279393879770630e-03,2.63271756226976295e-01,7.10725574215692268e-01, 9.27144739735381140e-01,3.10053289590855097e-01,8.26260403224934326e-02, 8.61776021747247434e-01, 7.73292315540205943e-01
3.22561333838205955e-01,6.17922870581943728e-01,9.68870599043214487e-02, 2.07931873896875730e-01,1.74867639651125506e-01,5.59104759921167149e-01, 6.16144931090450543e-01,6.86887914327799720e-01,4.04631049603708548e-01, 2.69179081694974009e-01, 4.00085627588905368e-01
9.18565481104099968e-02,4.82259406772338250e-01,3.90179952703479938e-01, 4.20294074303317333e-01,9.56202107863945883e-01,5.43204337185863362e-01, 5.47663005471769049e-02,1.12496126355840276e-01,7.88888269566924150e-02, 1.68477861623983705e-01, 1.63560007205423213e-01
3.90209672142512010e-01,4.90359872917401129e-01,2.51867417814830574e-01, 4.27928751084249992e-03,9.13745800628532501e-01,2.96382359913304194e-02, 8.12404138038582468e-01,4.82421119991297220e-01,1.41989933100112209e-01, 2.27499052778334265e-01, 2.46506688607485314e-01
9.26434307592600703e-02,2.96500163443403686e-01,1.84730400330476274e-01, 6.14962497630532678e-01,1.90299980757496101e-01,4.61102942646960390e-02, 6.37582414477359083e-01,1.94359492416276147e-01,9.02649692155025107e-01, 4.59525214944814075e-01, 5.36297461523605135e-01
5.62368312787911884e-01,9.60586265892945046e-01,1.22006261160915619e-01, 5.45151429925611164e-01,1.85660543069151474e-01,9.14917848938603395e-01, 3.66652688720581210e-03,8.83067697741572011e-01,3.43795105803845424e-01, 6.25591245866362833e-01, 5.94921238575092270e-01
9.11544922931609269e-01,2.60889951161382472e-01,7.52317424944699109e-01, 8.39114028942181678e-02,5.83256208975412416e-01,1.84637512960172390e-01, 5.98140345807679941e-01,6.31720188733878585e-02,4.02183413483021224e-01, 3.65020242680921314e-01, 4.78370065062888317e-01
3.21687053129198430e-01,5.92272444007136523e-01,2.55208333082358574e-01, 4.80133688826476224e-01,9.84233465574405830e-01,4.02071559599236794e-01, 3.01440338475817637e-01,7.20755031345813757e-01,3.59950506156965888e-01, 4.09351677370261152e-02, 1.27471085376717086e-01
4.76087869666406149e-02,6.31884366885082205e-01,2.57856775411384964e-01, 3.58684386220498364e-01,2.65489944938538280e-01,4.66422877875297126e-01, 4.66747827859551601e-01,4.56875930357314552e-01,4.35515169127552726e-02, 2.16328801898980572e-01, 4.53921182266015188e-01
9.86621806743076535e-02,4.35153339247299487e-01,5.97467969464725468e-01, 6.66297634317743248e-01,8.48575328248689975e-01,5.16029452525878396e-01, 8.59872428981836356e-01,5.13053885224084794e-01,8.41763994960359141e-01, 3.53480234660761450e-01, 6.98423662341741025e-01
2.24685403311240095e-01,9.64098787012802272e-01,1.49806962154919621e-01, 7.71980012050996645e-01,6.82449859556512162e-01,2.91981182491135804e-01, 6.80903456813353181e-02,5.71417876897060584e-01,3.06284748785733418e-01, 2.80840051276848635e-01, 3.94030670523804250e-01
1.59005127131639390e-01,1.07033121129027409e-01,8.58631384533109387e-01, 9.41145413346835324e-01,6.67627767865028976e-01,6.08906462027876683e-01, 5.32938263206528817e-01,2.04213602941849981e-01,3.16093950759958942e-01, 4.53561344137458800e-01, 6.63620066387268781e-01
9.20884323864416654e-01,3.25483303380484923e-02,7.73439277868640196e-01, 7.26840099325885336e-01,9.44894008863955692e-01,8.28693632277902936e-01, 4.40526273647767197e-01,1.68740928099645360e-01,6.75125075791095597e-01, 4.25597440088015033e-01, 5.05813957045163298e-01
4.50348159429464601e-01,8.89823471152767276e-01,3.29045746904785830e-02, 7.06860432157811025e-01,2.17314519538129636e-01,5.28803768728869361e-03, 7.49810462288846846e-01,9.24285311300945600e-01,8.73653608384133085e-01, 6.42617627088247878e-01, 5.73466107135486847e-01
4.49066049190159133e-01,1.57075295507308033e-01,8.59021052819848641e-01, 3.62563464000343672e-01,8.55613197187578001e-02,7.68491127693188281e-01, 2.60775936474530012e-01,7.22722790650033975e-01,7.24252534204873122e-01, 8.73179750845599206e-02, 1.35009279653640124e-01
4.14903971168734120e-01,5.32778892053739073e-02,9.18829954819058381e-01, 1.77671969593118373e-02,8.64952969822303741e-01,5.41055601081321669e-02, 7.40873139419063520e-01,8.82494525524302298e-01,1.39065467568225132e-01, 8.42445537779323073e-01, 1.15674268570045680e+00
9.60030274048443100e-01,2.03189706519264823e-01,9.24891966969085044e-01, 8.88143470520336376e-01,7.14547032653885084e-01,6.97979971598607918e-01, 4.06379326526847495e-01,7.37132716130119992e-01,4.85263711236140760e-01, 2.81916479743372583e-01, 5.34824565558738252e-01
9.90757248858934680e-01,6.59397666288786821e-02,1.43744232261935223e-01, 8.38656799348947324e-01,1.65657265769265760e-01,7.63791092214045508e-01, 9.09740698279565829e-01,6.81421984636554345e-03,8.60624240730917256e-02, 6.87653890044642307e-02, 9.82763727880595767e-02
3.53513364948962794e-01,9.22634199547326506e-01,3.25453350157130838e-01, 5.35716929017192589e-01,7.47455858397251260e-02,4.50382007022711917e-01, 8.71833204510629289e-01,1.03091499847376200e-01,3.75054561016021748e-01, 3.01550941553932084e-01, 8.72497558466646228e-01
6.83479410997110404e-01,3.17052032504866133e-01,9.84848930256186139e-01, 1.78214618391794755e-01,5.95378704861031394e-01,5.29487654739687508e-01, 8.04019548986458887e-01,7.68305665659337889e-01,7.60873739711175445e-01, 3.42261437699256266e-01, 4.96565853637160048e-01
3.13572078684950295e-01,5.72485562825613581e-01,2.51955958943110847e-01, 3.44434276979629139e-01,4.33562099469012141e-01,1.89567176712491126e-01, 3.82202264706382300e-01,5.97027612029218502e-01,5.37834329137802603e-01, 4.16614145740377834e-02, 1.07771605939660967e-01
4.00279072728079610e-01,1.94072769233896159e-02,9.93306676747849338e-02, 9.60076208125952291e-01,1.65855419958341743e-01,1.74996828565505691e-02, 8.85757621891879676e-01,2.68350346616363145e-01,1.00761756365585042e-01, 8.20095568766561617e-02, 5.41213640347868008e-01
